STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency,CURRENCY,Currency,GEO_PICT,Pacific Island Countries and territories,INDICATOR,Indicator,TIME_PERIOD,Time,OBS_VALUE,Observation value,UNIT_MEASURE,Unit of measure,UNIT_MULT,Unit multiplier,OBS_STATUS,Observation Status,DATA_SOURCE,Data source,OBS_COMMENT,Comment
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NU,Niue,GDPC,"Gross Domestic Product, current prices",2010,,15159,,USD,USD,3,thousands,,,,,Converted 0.7205 NZD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NU,Niue,GDPC,"Gross Domestic Product, current prices",2011,,17990,,USD,USD,3,thousands,,,,,Converted 0.79 NZD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NU,Niue,GDPC,"Gross Domestic Product, current prices",2012,,19502,,USD,USD,3,thousands,,,,,Converted 0.8102 NZD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NU,Niue,GDPC,"Gross Domestic Product, current prices",2013,,21753,,USD,USD,3,thousands,,,,,Converted 0.8201 NZD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NU,Niue,GDPC,"Gross Domestic Product, current prices",2014,,23264,,USD,USD,3,thousands,,,,,Converted 0.8296 NZD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NU,Niue,GDPC,"Gross Domestic Product, current prices",2015,,20736,,USD,USD,3,thousands,,,,,Converted 0.6974 NZD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NU,Niue,GDPC,"Gross Domestic Product, current prices",2016,,21526,,USD,USD,3,thousands,,,,,Converted 0.6961 NZD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NU,Niue,GDPC,"Gross Domestic Product, current prices",2017,,23552,,USD,USD,3,thousands,,,,,Converted 0.7105 NZD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NU,Niue,GDPC,"Gross Domestic Product, current prices",2018,,27409,,USD,USD,3,thousands,,,,,Converted 0.6919 NZD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NU,Niue,GDPC,"Gross Domestic Product, current prices",2019,,26782,,USD,USD,3,thousands,,,,,Converted 0.6588 NZD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NU,Niue,GDPC,"Gross Domestic Product, current prices",2020,,26021,,USD,USD,3,thousands,,,,,Converted 0.6485 NZD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NU,Niue,GDPC,"Gross Domestic Product, current prices",2021,,25531,,USD,USD,3,thousands,,,,,Converted 0.7073 NZD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NU,Niue,GDPC,"Gross Domestic Product, current prices",2022,,24204,,USD,USD,3,thousands,,,,,Converted 0.634 NZD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NU,Niue,GDPC,"Gross Domestic Product, current prices",2023,,25894,,USD,USD,3,thousands,,,,,Converted 0.6141 NZD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NU,Niue,GDPC,"Gross Domestic Product, current prices",2024,,30109,,USD,USD,3,thousands,,,,,Converted 0.6052 NZD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,MH,Marshall Islands,GDPCPC,"Gross Domestic Product per capita, current prices",2005,,2628,,USD_POP,USD per person,,,,,,,"136559 thousands USD / 51955 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,MH,Marshall Islands,GDPCPC,"Gross Domestic Product per capita, current prices",2006,,2720,,USD_POP,USD per person,,,,,,,"141516 thousands USD / 52037 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,MH,Marshall Islands,GDPCPC,"Gross Domestic Product per capita, current prices",2007,,2850,,USD_POP,USD per person,,,,,,,"148430 thousands USD / 52077 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,MH,Marshall Islands,GDPCPC,"Gross Domestic Product per capita, current prices",2008,,2918,,USD_POP,USD per person,,,,,,,"151925 thousands USD / 52068 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,MH,Marshall Islands,GDPCPC,"Gross Domestic Product per capita, current prices",2009,,2889,,USD_POP,USD per person,,,,,,,"150413 thousands USD / 52059 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,MH,Marshall Islands,GDPCPC,"Gross Domestic Product per capita, current prices",2010,,3081,,USD_POP,USD per person,,,,,,,"160470 thousands USD / 52090 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,MH,Marshall Islands,GDPCPC,"Gross Domestic Product per capita, current prices",2011,,3312,,USD_POP,USD per person,,,,,,,"172073 thousands USD / 51947 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,MH,Marshall Islands,GDPCPC,"Gross Domestic Product per capita, current prices",2012,,3509,,USD_POP,USD per person,,,,,,,"180545 thousands USD / 51459 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,MH,Marshall Islands,GDPCPC,"Gross Domestic Product per capita, current prices",2013,,3643,,USD_POP,USD per person,,,,,,,"184808 thousands USD / 50726 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,MH,Marshall Islands,GDPCPC,"Gross Domestic Product per capita, current prices",2014,,3662,,USD_POP,USD per person,,,,,,,"182487 thousands USD / 49834 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,MH,Marshall Islands,GDPCPC,"Gross Domestic Product per capita, current prices",2015,,3772,,USD_POP,USD per person,,,,,,,"184247 thousands USD / 48843 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,MH,Marshall Islands,GDPCPC,"Gross Domestic Product per capita, current prices",2016,,4224,,USD_POP,USD per person,,,,,,,"201698 thousands USD / 47753 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,MH,Marshall Islands,GDPCPC,"Gross Domestic Product per capita, current prices",2017,,4575,,USD_POP,USD per person,,,,,,,"213062 thousands USD / 46574 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,MH,Marshall Islands,GDPCPC,"Gross Domestic Product per capita, current prices",2018,,4893,,USD_POP,USD per person,,,,,,,"221794 thousands USD / 45325 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,MH,Marshall Islands,GDPCPC,"Gross Domestic Product per capita, current prices",2019,,5440,,USD_POP,USD per person,,,,,,,"239642 thousands USD / 44049 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,MH,Marshall Islands,GDPCPC,"Gross Domestic Product per capita, current prices",2020,,5719,,USD_POP,USD per person,,,,,,,"244462 thousands USD / 42745 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,MH,Marshall Islands,GDPCPC,"Gross Domestic Product per capita, current prices",2021,,6205,,USD_POP,USD per person,,,,,,,"256979 thousands USD / 41418 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,MH,Marshall Islands,GDPCPC,"Gross Domestic Product per capita, current prices",2022,,6509,,USD_POP,USD per person,,,,,,,261176 thousands USD / 40123 persons. Preliminary,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,VU,Vanuatu,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2006,,5.27,,PERCENT,percent,,,,,,,"44360593 thousands VUV / 215952 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,VU,Vanuatu,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2007,,17.67,,PERCENT,percent,,,,,,,"53493909 thousands VUV / 221310 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,VU,Vanuatu,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2008,,3.32,,PERCENT,percent,,,,,,,"56673099 thousands VUV / 226928 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,VU,Vanuatu,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2009,,13.03,,PERCENT,percent,,,,,,,"65706767 thousands VUV / 232764 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,VU,Vanuatu,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2010,,-3.37,,PERCENT,percent,,,,,,,"64996000 thousands VUV / 238279 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,VU,Vanuatu,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2011,,3.74,,PERCENT,percent,,,,,,,"68905000 thousands VUV / 243502 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,VU,Vanuatu,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2012,,-1.65,,PERCENT,percent,,,,,,,"69278000 thousands VUV / 248922 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,VU,Vanuatu,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2013,,1.21,,PERCENT,percent,,,,,,,"71692000 thousands VUV / 254504 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,VU,Vanuatu,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2014,,2.44,,PERCENT,percent,,,,,,,"75106000 thousands VUV / 260262 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,VU,Vanuatu,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2015,,7.81,,PERCENT,percent,,,,,,,"82798000 thousands VUV / 266126 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,VU,Vanuatu,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2016,,12.08,,PERCENT,percent,,,,,,,"94887000 thousands VUV / 272115 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,VU,Vanuatu,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2017,,3.75,,PERCENT,percent,,,,,,,"100771000 thousands VUV / 278540 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,VU,Vanuatu,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2018,,-89.83,,PERCENT,percent,,,,,,,"10492900 thousands VUV / 285296 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,VU,Vanuatu,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2019,,900.49,,PERCENT,percent,,,,,,,"107450000 thousands VUV / 292007 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,VU,Vanuatu,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2020,,-4.59,,PERCENT,percent,,,,,,,"104929000 thousands VUV / 298880 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,VU,Vanuatu,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2021,,0.12,,PERCENT,percent,,,,,,,"107522000 thousands VUV / 305897 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,VU,Vanuatu,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2022,,8.04,,PERCENT,percent,,,,,,,"118890000 thousands VUV / 313075 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,CK,Cook Islands,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2006,,2.39,,PERCENT,percent,,,,,,,187857 thousands USD / 15253 persons. Converted 0.6485 NZD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,CK,Cook Islands,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2007,,19.05,,PERCENT,percent,,,,,,,227926 thousands USD / 15545 persons. Converted 0.7349 NZD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,CK,Cook Islands,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2008,,-0.63,,PERCENT,percent,,,,,,,233446 thousands USD / 16024 persons. Converted 0.7029 NZD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,CK,Cook Islands,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2009,,-14.25,,PERCENT,percent,,,,,,,206455 thousands USD / 16526 persons. Converted 0.6247 NZD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,CK,Cook Islands,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2010,,17.35,,PERCENT,percent,,,,,,,249580 thousands USD / 17023 persons. Converted 0.7205 NZD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,CK,Cook Islands,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2011,,10.06,,PERCENT,percent,,,,,,,282418 thousands USD / 17502 persons. Converted 0.79 NZD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,CK,Cook Islands,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2012,,5.71,,PERCENT,percent,,,,,,,302086 thousands USD / 17709 persons. Converted 0.8102 NZD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,CK,Cook Islands,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2013,,0.13,,PERCENT,percent,,,,,,,301566 thousands USD / 17655 persons. Converted 0.8201 NZD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,CK,Cook Islands,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2014,,5.23,,PERCENT,percent,,,,,,,315958 thousands USD / 17578 persons. Converted 0.8296 NZD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,CK,Cook Islands,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2015,,-9.19,,PERCENT,percent,,,,,,,285530 thousands USD / 17493 persons. Converted 0.6974 NZD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,CK,Cook Islands,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2016,,1.53,,PERCENT,percent,,,,,,,287988 thousands USD / 17378 persons. Converted 0.6961 NZD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,CK,Cook Islands,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2017,,21.99,,PERCENT,percent,,,,,,,345587 thousands USD / 17095 persons. Converted 0.7105 NZD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,CK,Cook Islands,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2018,,16.55,,PERCENT,percent,,,,,,,391959 thousands USD / 16636 persons. Converted 0.6919 NZD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,CK,Cook Islands,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2019,,2.6,,PERCENT,percent,,,,,,,391054 thousands USD / 16177 persons. Converted 0.6588 NZD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,CK,Cook Islands,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2020,,-29.4,,PERCENT,percent,,,,,,,267811 thousands USD / 15692 persons. Converted 0.6485 NZD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,CK,Cook Islands,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2021,,-1.49,,PERCENT,percent,,,,,,,256021 thousands USD / 15228 persons. Converted 0.7073 NZD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,CK,Cook Islands,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2022,,16.46,,PERCENT,percent,,,,,,,289351 thousands USD / 14778 persons. Converted 0.634 NZD/USD,
